DateTime,AddedIPs,RemovedIPs
1601127413,0,3
1601129338,1,0
1601131557,2,2
1601133394,0,1
1601141053,1,1
1601144889,1,0
1601146841,1,1
1601148761,1,0
1601150757,2,0
1601154518,0,1
1601156414,1,0
1601160283,0,1
1601164094,1,0
1601166035,0,2
1601171798,1,0
1601173696,0,1
1601175732,1,1
1601177533,1,1
1601179504,6,2
1601181619,1,0
1601183536,0,1
1601185482,1,0
1601187370,0,3
1601189295,0,2
1601191256,1,0
1601195077,1,0
1601199139,1,2
1601201088,0,2
1601203015,1,0
1601204902,2,1
1601208758,1,0
1601214521,2,1
1601218355,1,2
1601220255,2,0
1601222192,1,0
1601227002,1,1
1601228908,1,0
1601230824,1,1
1601232759,0,1
1601234678,0,1
1601237544,2,3
1601243297,1,1
1601247128,4,0
1601249072,0,1
1601250966,0,1
1601254867,1,0
1601256798,0,1
1601258664,1,0
1601260584,1,1
1601262547,1,0
1601264444,1,8
1601266604,0,2
1601268752,0,1
1601272611,1,1
1601276554,0,1
1601280351,1,2
1601284385,1,0
1601286302,0,1
1601288190,1,0
1601290146,1,1
1601292009,0,2
1601296088,2,0
1601298128,2,0
1601299933,1,0
1601301915,1,1
1601303797,1,1
1601305717,0,1
1601307668,1,3
1601309549,1,0
1601313385,1,0
1601315311,2,1
1601317289,1,1
1601321073,2,0
1601323073,0,1
1601324907,1,0
1601326913,1,0
1601328786,8,1
1601330721,8,0
1601332651,0,1
1601334525,1,1
1601336657,1,1
1601338575,0,1
1601340523,1,1
1601344331,0,1
1601346342,1,0
1601348179,1,1
1601350449,0,1
1601352324,2,1
1601354204,1,0
1601356366,0,1
1601360174,1,0
1601364021,4,0
1601365948,1,1
1601369777,3,0
1601371696,1,0
1601374859,2,0
1601376755,0,1
1601380579,1,0
1601382500,0,1
1601384650,1,3
1601386597,1,1
1601388503,1,0
1601392363,3,0
1601394254,2,1
1601396176,1,0
1601398117,1,0
1601401934,0,7
1601403974,1,1
1601408193,1,1
1601410122,2,0
1601412015,0,1
1601413963,0,2
1601415905,0,14
1601418026,3,0
1601423802,1,0
1601425717,1,1
1601431712,1,0
1601433614,0,3
1601435621,2,0
1601439475,0,2
1601441288,0,1
1601445133,2,0
1601447077,1,1
1601450890,0,4
1601454735,0,1
1601456898,0,2
1601458840,1,2
1601466489,0,2
1601468474,1,2
1601472271,0,3
1601474196,1,1
1601478097,0,2
1601480009,0,2
1601483797,0,2
1601485701,1,1
1601487615,1,0
1601489773,1,1
1601491928,1,1
1601493853,4,0
1601495798,1,0
1601497688,1,2
1601500812,3,0
1601502729,1,3
1601506570,1,0
1601508494,0,1
1601511419,1,2
1601513322,1,0
1601515258,3,0
1601517129,2,1
1601523139,0,2
1601528928,2,0
1601533251,2,3
1601535419,1,0
1601537607,1,0
1601539540,3,1
1601543555,3,0
1601545451,1,1
1601547398,1,0
1601550497,2,1
1601554329,1,1
1601556275,1,0
1601558187,1,0
1601560095,1,1
1601562042,1,0
1601563937,1,0
1601565883,1,0
1601569692,2,0
1601571868,2,2
1601575605,0,1
1601577607,1,0
1601579559,0,1
1601581469,4,1
1601585320,1,1
1601587221,15,2
1601589170,0,1
1601591057,1,0
1601592988,1,1
1601594916,1,0
1601596922,0,1
1601598757,1,1
1601600932,1,1
1601602849,0,2
1601604779,1,0
1601606681,1,0
1601614574,1,1
1601616492,1,0
1601618580,1,1
1601620594,1,1
1601622767,0,1
1601624657,1,0
1601626572,1,3
1601628515,1,2
1601630464,1,4
1601632465,2,2
1601634489,1,0
1601636509,1,1
1601638373,0,1
1601640264,0,1
1601642269,1,1
1601644101,1,0
1601646011,0,2
1601647965,0,1
1601649854,1,0
1601651774,3,1
1601653697,1,1
1601655624,0,2
1601657555,1,2
1601659453,2,0
1601667236,1,4
1601669096,0,1
1601670972,0,1
1601672963,2,0
1601674813,1,15
1601678659,2,2
1601680748,0,1
1601682758,1,0
1601684650,1,1
1601686575,0,1
1601688515,1,1
1601692358,0,1
1601694259,1,0
1601696198,4,0
1601698097,1,0
1601700013,2,1
1601703850,1,1
1601705771,0,2
1601707711,0,1
1601709610,0,1
1601713477,1,1
1601715406,0,1
1601717294,2,2
1601719274,3,2
1601721135,2,1
1601723297,1,1
1601725209,0,2
1601727154,1,2
1601729054,1,0
1601730969,1,1
1601734810,1,1
1601736730,0,1
1601738680,0,2
1601740571,0,1
1601744490,3,1
1601746333,1,1
1601750197,2,0
1601752100,1,0
1601754012,4,1
1601759776,2,2
1601761715,2,1
1601763613,1,1
1601767482,1,1
1601771294,1,1
1601773328,0,1
1601775139,3,0
1601777073,1,0
1601780903,2,1
1601782817,0,5
1601786660,0,1
1601788571,1,0
1601792413,1,0
1601794333,1,0
1601796280,2,0
1601798178,1,0
1601802134,1,0
1601803940,0,2
1601805855,0,4
1601807797,1,1
1601809711,2,1
1601811610,1,1
1601813564,2,1
1601815451,0,1
1601817373,1,1
1601819319,1,1
1601821212,1,1
1601823133,2,0
1601825088,1,0
1601828892,2,0
1601830895,1,1
1601832742,2,1
1601834653,1,0
1601836603,2,1
1601838495,1,1
1601840416,0,2
1601842364,2,0
1601844255,1,0
1601846178,0,2
1601848121,0,2
1601850015,0,1
1601853884,2,1
1601855779,1,0
1601857694,1,1
1601861531,0,3
1601863462,0,1
1601865397,2,0
1601867298,1,2
1601872840,2,0
1601874792,0,2
1601876652,1,0
1601878577,0,1
1601880533,2,1
1601882447,2,3
1601884358,0,1
1601890117,0,1
1601892104,1,0
1601893963,2,0
1601896100,1,3
1601898013,0,1
1601899965,1,2
1601903775,0,2
1601905721,3,0
1601907618,0,1
1601909535,2,2
1601913372,2,0
1601915534,1,1
1601917462,0,1
1601919407,1,1
1601921299,0,2
1601923216,0,1
1601925163,1,1
1601928974,0,2
1601930918,0,1
1601934732,1,0
1601936685,1,0
1601938572,0,2
1601940738,3,1
1601942655,1,1
1601944605,2,1
1601948417,1,0
1601952256,1,3
1601958279,0,1
1601960174,0,1
1601962090,0,1
1601964103,2,3
1601967861,0,4
1601969798,2,0
1601971699,1,2
1601975564,1,0
1601977455,0,2
1601979376,2,4
1601981320,0,2
1601983213,1,2
1601985136,1,1
1601987080,1,0
1601992852,2,3
1601996656,0,1
1601998601,1,0
1602000496,0,2
1602002420,1,1
1602004359,0,1
1602006253,0,1
1602008172,2,0
1602010119,2,1
1602012014,2,0
1602017772,0,1
1602019724,2,2
1602021635,0,1
1602023536,1,0
1602025480,0,1
1602027378,0,2
1602029298,2,1
1602031238,0,1
1602035292,0,1
1602039137,1,1
1602043000,1,0
1602048769,1,1
1602050657,0,1
1602052579,1,0
1602056415,0,1
1602058336,0,1
1602060279,1,0
1602062174,0,1
1602064336,1,0
1602066254,2,2
1602070092,2,2
1602072049,2,0
1602073934,1,1
1602075858,2,0
1602077797,3,0
1602079698,0,2
1602083570,1,1
1602085452,1,1
1602089292,1,1
1602093158,1,0
1602095052,1,1
1602096972,1,1
1602098919,0,2
1602100884,1,0
1602102738,1,0
1602104682,1,2
1602106576,0,1
1602110415,1,1
1602112334,1,0
1602114288,0,1
1602116173,0,1
1602118094,1,1
1602120042,2,0
1602121938,1,0
1602125783,1,1
1602127697,1,0
1602129704,0,1
1602133463,1,0
1602135406,1,1
1602139218,0,1
1602141168,2,0
1602143072,2,0
1602144975,0,1
1602146921,1,1
1602148818,1,0
1602150738,1,1
1602154578,2,0
1602156743,1,3
1602160607,0,1
1602162502,1,4
1602164423,1,1
1602166367,1,0
1602170175,1,1
1602172123,0,1
1602175936,0,1
1602177884,0,1
1602179781,0,1
1602181721,0,1
1602183660,1,0
1602185536,1,0
1602187487,0,1
1602193241,2,0
1602195143,1,0
1602197059,0,1
1602198981,1,1
1602202843,1,2
1602204734,1,1
1602206659,0,1
1602208606,2,0
1602212509,1,1
1602214361,1,1
1602220121,0,1
