DateTime,AddedIPs,RemovedIPs
1601946123,6,13
1601947324,4,84
1601948523,4,12
1601949724,7,0
1601950923,6,100
1601952123,5,0
1601953324,8,16
1601955724,4,35
1601956324,6,0
1601957523,0,77
1601958124,1,0
1601958723,3,4
1601960524,2,30
1601961723,3,26
1601962924,3,16
1601964123,9,37
1601965324,2,22
1601965924,2,0
1601966524,2,0
1601967123,3,14
1601967723,6,14
1601968924,2,0
1601970123,3,22
1601971323,4,4
1601972524,9,0
1601973724,7,37
1601974324,0,26
1601974923,2,0
1601975523,3,21
1601976124,4,0
1601976724,8,13
1601977324,2,11
1601977924,5,15
1601978524,4,12
1601979123,0,40
1601980323,2,11
1601980923,3,0
1601982123,3,48
1601983323,6,0
1601983924,4,27
1601984523,1,3
1601985123,2,0
1601985724,2,0
1601986324,1,9
1601986923,6,9
1601988123,9,10
1601989323,3,11
1601989923,3,11
1601990524,3,0
1601991723,0,14
1601994123,0,9
1601995323,1,30
1601996523,3,4
1601997123,2,26
1601997723,3,38
1601998323,2,0
1601998923,6,16
1602000123,2,0
1602001323,2,5
1602002523,0,2
1602003723,3,21
1602004924,6,3
1602006124,5,3
1602006723,1,4
1602007924,3,25
1602008523,1,5
1602009723,4,76
1602010323,3,0
1602011523,1,3
1602012123,1,0
1602013323,4,6
1602013923,19,0
1602014523,1,21
1602015724,1,67
1602016323,4,0
1602016923,1,12
1602018123,5,9
1602019323,3,5
1602020524,1,0
1602021724,4,37
1602022323,20,3
1602022923,9,11
1602024123,3,29
1602025323,3,14
1602026524,4,21
1602027124,5,0
1602028924,5,38
1602030123,3,8
1602031324,7,12
1602032523,3,14
1602033124,8,1
1602033723,2,0
1602034923,2,3
1602036123,3,6
1602037324,1,60
1602038523,11,0
1602039723,4,25
1602040924,11,65
1602042123,4,0
1602042723,2,11
1602043923,5,0
1602044523,7,12
1602045723,3,33
1602046924,2,3
1602048124,9,12
1602048723,3,57
1602049323,3,7
1602050523,3,0
1602051723,4,9
1602052324,1,8
1602052924,1,21
1602054123,4,2
1602054641,1,0
1602055324,1,0
1602056523,1,3
1602057723,1,0
1602058923,5,29
1602060123,1,3
1602060723,1,0
1602061323,1,9
1602062524,1,25
1602063124,5,0
1602063724,0,35
1602064324,3,0
1602064923,1,0
1602066124,5,28
1602067323,6,5
1602068523,4,6
1602069123,0,16
1602069723,3,2
1602070324,3,0
1602070923,2,3
1602072123,3,20
1602072723,0,10
1602073324,4,9
1602074523,1,6
1602075723,7,2
1602076324,2,3
1602077524,7,1
1602078123,1,0
1602079323,4,6
1602079923,0,9
1602080523,6,0
1602081123,0,19
1602082323,1,33
1602083523,2,36
1602084123,2,0
1602084723,3,8
1602085923,11,32
1602086523,4,0
1602087723,5,31
1602088923,3,2
1602090124,6,5
1602090724,9,27
1602091323,5,0
1602092523,1,47
1602093724,5,0
1602094324,0,2
1602094923,2,0
1602095524,3,23
1602096123,1,0
1602096723,5,30
1602098524,13,27
1602099723,1,11
1602100323,3,11
1602100923,6,0
1602101524,0,11
1602102124,2,1
1602102724,8,2
1602103323,6,0
1602104523,4,17
1602105123,2,29
1602105724,4,0
1602106324,2,54
1602106923,2,0
1602108123,6,13
1602109323,8,26
1602109924,3,17
1602111124,5,0
1602111723,12,10
1602112924,3,6
1602113524,3,20
1602114123,5,0
1602115323,1,11
1602116524,1,35
1602117124,2,5
1602117724,3,11
1602118323,9,4
1602118923,9,0
1602120124,9,5
1602120724,3,0
1602121323,3,15
1602121924,1,0
1602122524,8,45
1602123124,2,0
1602123724,15,12
1602124324,1,0
1602124924,4,0
1602125524,5,18
1602126123,13,0
1602127324,6,65
1602127924,14,20
1602128524,5,1
1602129723,2,56
1602130923,5,25
1602132123,5,6
1602133323,3,0
1602134524,9,16
1602135123,9,10
1602135723,2,55
1602138123,12,26
1602139323,2,39
1602140523,4,19
1602142323,0,7
1602142924,3,23
1602144123,3,22
1602145323,2,3
1602146523,1,51
1602147723,3,0
1602148923,3,14
1602150123,1,6
1602150723,1,33
1602151923,2,3
1602152523,4,7
1602153123,1,26
1602153723,1,0
1602154923,3,0
1602156123,6,43
1602156724,3,0
