DateTime,Entries,UniqueIPs
1601436014,1586,1586
1601437936,1576,1576
1601440120,1574,1574
1601442165,1569,1569
1601444167,1564,1564
1601446374,1571,1571
1601448263,1576,1576
1601450192,1566,1566
1601452143,1559,1559
1601454091,1558,1558
1601455959,1559,1559
1601457890,1566,1566
1601459806,1566,1566
1601461712,1574,1574
1601464573,1582,1582
1601466494,1570,1570
1601468477,1570,1570
1601470337,1581,1581
1601472274,1576,1576
1601474198,1582,1582
1601476093,1580,1580
1601478238,1585,1585
1601480168,1586,1586
1601482008,1585,1585
1601484012,1585,1585
1601485980,1604,1604
1601487876,1617,1617
1601489774,1621,1621
1601491930,1612,1612
1601493855,1622,1622
1601495810,1622,1622
1601497690,1627,1627
1601500813,1623,1623
1601502730,1618,1618
1601504681,1625,1625
1601506583,1620,1620
1601508495,1600,1600
1601511619,1617,1617
1601513788,1623,1623
1601515693,1637,1637
1601517998,1591,1591
1601519801,1580,1580
1601521704,1567,1567
1601524101,1565,1565
1601526097,1568,1568
1601527983,1575,1575
1601529913,1583,1583
1601532561,1584,1584
1601534474,1581,1581
1601538841,1567,1567
1601540739,1552,1552
1601542603,1544,1544
1601544518,1537,1537
1601546529,1519,1519
1601549434,1502,1502
1601551482,1506,1506
1601553414,1514,1514
1601555290,1508,1508
1601558189,1504,1504
1601560097,1501,1501
1601562053,1494,1494
1601563938,1489,1489
1601565885,1482,1482
1601567835,1473,1473
1601569704,1470,1470
1601571894,1447,1447
1601573770,1444,1444
1601575629,1441,1441
1601577609,1434,1434
1601579560,1431,1431
1601581473,1433,1433
1601583376,1417,1417
1601585322,1405,1405
1601587223,1576,1576
1601589183,1675,1675
1601591058,1667,1667
1601592997,1665,1665
1601594917,1669,1669
1601596992,1664,1664
1601598967,1654,1654
1601600935,1655,1655
1601602863,1668,1668
1601604780,1663,1663
1601606683,1671,1671
1601608581,1668,1668
1601610499,1661,1661
1601612681,1656,1656
1601614576,1638,1638
1601616494,1640,1640
1601618634,1616,1616
1601620606,1615,1615
1601622778,1620,1620
1601624658,1614,1614
1601626573,1623,1623
1601628516,1640,1640
1601630474,1636,1636
1601632467,1655,1655
1601634491,1667,1667
1601636612,1685,1685
1601638572,1691,1691
1601640515,1758,1758
1601642659,1779,1779
1601644577,1767,1767
1601646533,1760,1760
1601648426,1770,1770
1601650360,1758,1758
1601652290,1741,1741
1601654205,1749,1749
1601656116,1747,1747
1601658231,1736,1736
1601660460,1716,1716
1601662374,1715,1715
1601664333,1727,1727
1601666202,1724,1724
1601668112,1722,1722
1601670091,1718,1718
1601671964,1711,1711
1601673880,1430,1430
1601675844,1435,1435
1601677712,1445,1445
1601679883,1443,1443
1601681796,1433,1433
1601683935,1416,1416
1601685851,1416,1416
1601687799,1425,1425
1601689696,1424,1424
1601691635,1435,1435
1601693654,1424,1424
1601695479,1425,1425
1601697369,1433,1433
1601699291,1437,1437
1601701350,1463,1463
1601703396,1452,1452
1601705291,1450,1450
1601707211,1456,1456
