DateTime,AddedIPs,RemovedIPs
1601200846,3,3
1601204641,2088,2011
1601205064,3,0
1601208962,384,374
1601210491,3,1
1601213089,254,0
1601215441,2973,2901
1601216642,183,184
1601221141,1,4
1601223128,145,146
1601226353,3588,3579
1601228162,141,159
1601232122,3,4
1601237041,4129,4104
1601241335,0,9
1601243072,1,4
1601247363,122,113
1601248260,4541,4503
1601249177,247,0
1601250056,56,47
1601253903,0,12
1601258882,5678,5894
1601264196,2,1
1601267197,0,256
1601269441,1946,1900
1601270402,599,632
1601275105,1,4
1601280241,1773,1702
1601281922,314,321
1601284562,0,1
1601286124,3,0
1601291041,2055,2001
1601291165,12,0
1601293443,261,264
1601296333,1,1
1601297032,1,2
1601301121,264,261
1601301841,3014,2951
1601304963,369,377
1601308080,2,1
1601310974,129,134
1601312641,3455,3462
1601316722,152,161
1601318703,0,6
1601319952,1,0
1601323441,4186,4145
1601324402,161,151
1601327734,0,11
1601328242,151,161
1601328626,0,756
1601329519,1,3
1601332083,149,164
1601334241,4555,4528
1601334355,1,0
1601335922,164,152
1601336758,43,58
1601339763,245,261
1601340250,1,1
1601340339,7,4
1601345041,4879,5148
1601347682,862,821
1601351240,5,2
1601355957,1976,1971
1601359213,612,615
1601362275,3,1
1601363465,1,0
1601366641,1750,1682
1601370724,293,315
1601370940,0,3
1601373364,1,1
1601377441,2087,2036
1601378140,35,0
1601378642,226,340
1601382486,340,226
1601384367,1,2
1601386322,226,340
1601388241,2952,2905
1601390163,61,64
1601395397,2,3
1601397843,138,143
1601399041,3599,3568
1601401683,1,1
1601405522,1,1
1601406232,4,4
1601409363,1,1
1601409841,4110,4084
1601413210,113,123
1601414136,0,13
1601417386,2,5
1601420883,4507,4508
1601422224,39,144
1601428362,2,4
1601431441,4666,4921
1601432642,852,690
1601439343,1,2
1601442241,1886,1866
1601448242,645,642
1601450182,3,0
1601452082,642,645
1601453168,1730,1688
1601455922,645,640
1601459763,380,394
1601461074,2,2
1601463841,1873,1803
1601463956,10,0
1601467442,286,290
1601471282,3,4
1601471894,3,2
1601472662,256,0
1601474641,2748,2699
1601478963,268,188
1601481973,0,254
1601482875,5,0
1601485441,3410,3398
1601487131,208,211
1601487932,244,0
1601489731,1,0
1601493795,2,0
1601494322,162,168
1601496241,3911,3874
1601500537,0,14
1601502064,0,255
1601504876,7,0
1601508623,35,231
1601509682,109,118
1601515720,1,3
1601517649,985,904
1601526692,8,5
1601533203,766,760
1601535955,1,0
1601537923,0,1
1601541123,485,487
1601543743,0,1
1601544962,487,485
1601545689,1,0
1601547074,7,0
1601548803,485,487
1601548858,2,0
1601552642,132,131
1601559683,3,3
1601560326,308,317
1601564163,161,174
1601566354,506,0
1601568009,174,161
1601570591,4,4
1601572082,4541,4809
1601581535,2,3
1601582641,5682,5413
1601583602,118,130
1601587124,0,34
1601589996,1,0
1601592175,5,4
1601593441,4233,4230
1601595122,139,145
1601595660,78,67
1601597171,1,0
1601598961,504,0
1601602998,2,1
1601604765,4724,4955
1601606642,971,943
1601609021,227,0
1601612848,1,0
1601614067,3,1
1601615041,1824,1811
1601618163,779,780
1601625077,4,5
1601625960,1585,1549
1601629683,445,448
1601630170,0,2
1601634603,0,510
1601636054,2,8
1601636767,1476,1377
1601641202,293,300
1601647029,0,3
1601647560,2370,2347
1601648670,134,137
1601649004,237,0
1601651160,247,0
1601652723,0,1
1601656563,215,222
1601657946,2,1
1601658241,3131,3085
1601658931,2,0
1601661967,1,0
1601664242,153,158
1601665552,1,0
1601668583,2,6
1601669041,3977,3704
1601673336,0,3
1601679618,105,108
1601679952,4225,4199
1601681451,75,62
1601690891,4720,4982
1601691363,172,185
1601695202,947,922
1601701555,1981,1953
1601701831,8,4
1601702883,25,920
1601706722,930,43
1601712241,1850,1771
1601712918,1,3
1601715969,0,2
1601718243,404,403
1601722082,256,249
1601723041,2055,1969
1601724062,3,4
1601725922,318,327
1601727341,17,0
1601729763,177,180
1601732744,0,254
1601733610,74,79
1601733845,2917,2887
1601734767,1,4
1601736508,121,378
1601739365,247,0
1601741523,154,154
1601744641,3544,3526
1601745749,0,2
1601749202,4,6
1601750155,253,0
1601753043,144,143
1601755441,4111,4088
1601756882,144,145
1601759763,0,7
1601760722,142,142
1601766241,4563,4504
1601767542,3,2
1601768402,148,148
1601768463,80,66
1601776082,301,936
1601777041,4827,5111
1601778329,5,5
1601787967,2102,2081
1601789056,0,1
1601798641,1880,1815
1601799123,937,279
1601799820,2,4
1601806803,297,302
1601809697,2239,2171
1601810643,81,77
1601810712,3,8
1601818322,165,168
1601820244,3124,3099
1601821687,2,2
1601822163,53,54
1601824352,106,110
1601827571,240,0
1601829842,128,129
1601831041,3844,3777
1601831155,1,0
1601832635,2,8
1601837522,41,44
1601838969,1,0
1601841841,4318,4293
1601843173,3,6
1601845210,79,83
1601846138,0,6
1601850641,0,485
1601852882,4948,4935
1601853340,1,0
1601853855,1,4
1601854238,110,59
1601859968,1,0
1601860562,186,181
1601863556,5019,5290
1601864402,967,944
1601864599,1,6
1601870756,1,0
1601874241,2257,2164
1601874356,1,0
1601875636,3,8
1601875922,763,769
1601885041,1875,1750
1601886644,5,5
1601889976,0,256
1601891282,448,444
1601895841,2291,2250
1601895975,12,0
1601897676,2,5
1601898963,362,370
1601906641,3255,3232
1601908710,2,4
1601910482,5,8
1601912194,104,109
1601914323,189,194
1601917555,3863,3805
1601919805,0,4
1601921171,1,0
1601922002,119,120
1601922168,252,0
1601924750,252,0
1601925842,120,118
1601928241,4389,4421
1601929683,118,121
1601930515,2,1
1601931950,1,0
1601932866,0,11
1601933523,128,128
1601939041,4735,4705
1601941448,96,46
1601942770,0,254
1601943339,0,253
1601945042,169,170
1601949841,4971,5231
1601949969,1,0
1601952484,3,6
1601952722,971,944
1601957165,1,0
1601960641,2029,1997
1601963386,5,4
1601968082,780,789
1601971441,1816,1755
1601971923,791,781
1601974245,3,2
1601975763,781,793
1601979602,482,478
1601982241,2185,2140
1601982940,5,0
1601983442,325,324
1601985366,2,4
1601993041,3024,2977
1601995796,1,3
1601998803,425,187
1602000046,68,65
1602003841,3782,3765
1602006370,0,5
1602007557,2,0
1602008506,0,512
1602010322,160,167
1602014774,4464,4206
1602017102,2,3
1602018005,153,167
1602019570,0,32
1602025441,4706,4705
1602027597,114,55
1602029523,183,181
1602033363,181,183
1602036241,5002,5202
1602037202,965,952
1602038666,2,4
1602047041,1908,1904
1602048723,769,765
1602049685,7,7
1602052562,765,769
1602056403,769,765
1602057841,1759,1735
1602060243,447,451
1602060616,4,4
1602061569,1,0
1602062139,0,4
1602064322,451,447
1602068163,447,451
1602068641,2043,1977
1602069338,5,0
1602071713,3,3
1602072010,326,327
1602075842,1,2
1602079454,3717,3634
1602082565,3,1
1602083524,428,178
1602084626,0,511
1602087850,71,71
1602090364,5388,5280
1602091202,179,170
1602093364,4,2
1602095042,297,308
1602095727,254,0
1602101041,6624,6553
1602101148,1,0
1602102722,163,160
1602104390,3,5
1602104758,1,0
1602105333,0,9
1602106562,294,298
1602110402,154,153
1602111841,7605,7555
1602114243,217,214
1602115349,0,2
1602115558,1,0
1602118082,216,219
1602119740,256,0
1602122641,8507,8803
1602122768,2,0
1602125762,950,939
1602126440,5,5
1602133441,6070,5821
1602137282,722,727
1602137740,1,1
1602144241,7295,7247
1602148074,2,3
1602148803,463,452
1602155156,8124,8099
1602155740,11,0
